ID,Price,Brand,Model,Year,Title_Status,Mileage,Color,State,Country,Condition
968,2300,dodge,door,2012,clean vehicle,123882,white,texas, usa,7 hours left
969,17000,dodge,charger,2019,clean vehicle,10341,red,california, usa,1 days left
970,34000,dodge,durango,2019,clean vehicle,19695,black,new jersey, usa,2 hours left
971,13700,dodge,journey,2017,clean vehicle,51041,black,pennsylvania, usa,1 days left
972,19100,dodge,challenger,2018,clean vehicle,22646,white,west virginia, usa,2 days left
973,11800,dodge,journey,2018,clean vehicle,18138,white,west virginia, usa,2 days left
974,27500,dodge,durango,2019,clean vehicle,23987,gray,nevada, usa,6 hours left
975,26900,dodge,durango,2019,clean vehicle,17160,black,nevada, usa,6 hours left
976,27100,dodge,durango,2019,clean vehicle,26929,white,nevada, usa,6 hours left
977,27200,dodge,durango,2019,clean vehicle,25815,white,nevada, usa,6 hours left
978,9000,dodge,caravan,2017,clean vehicle,81992,silver,florida, usa,4 days left
979,22500,dodge,challenger,2019,clean vehicle,5000,gray,south carolina, usa,21 hours left
980,7700,dodge,door,2015,clean vehicle,62683,white,west virginia, usa,2 days left
981,4500,dodge,van,2013,clean vehicle,107224,white,florida, usa,4 days left
982,2200,dodge,door,2013,salvage insurance,184905,gray,illinois, usa,16 hours left
983,21500,dodge,charger,2019,clean vehicle,35153,black,pennsylvania, usa,6 days left
984,18800,dodge,challenger,2019,clean vehicle,26474,orange,pennsylvania, usa,6 days left
985,21800,dodge,charger,2019,clean vehicle,30943,red,pennsylvania, usa,6 days left
986,20300,dodge,challenger,2019,clean vehicle,17154,black,pennsylvania, usa,6 days left
987,8200,dodge,van,2016,clean vehicle,79637,white,south carolina, usa,21 hours left
988,19000,dodge,caravan,2019,clean vehicle,12123,red,pennsylvania, usa,6 days left
989,8400,dodge,door,2016,clean vehicle,107822,blue,south carolina, usa,21 hours left
990,19500,dodge,caravan,2019,clean vehicle,10221,blue,pennsylvania, usa,6 days left
991,7000,dodge,door,2015,clean vehicle,95278,blue,south carolina, usa,21 hours left
992,19500,dodge,challenger,2019,clean vehicle,13457,gray,pennsylvania, usa,6 days left
993,8500,dodge,van,2014,clean vehicle,69936,blue,missouri, usa,21 hours left
994,20500,dodge,challenger,2019,clean vehicle,13520,gray,pennsylvania, usa,6 days left
995,4900,dodge,door,2014,clean vehicle,96922,silver,south carolina, usa,21 hours left
996,20800,dodge,door,2014,clean vehicle,72594,black,missouri, usa,21 hours left
997,28500,dodge,durango,2019,clean vehicle,17896,silver,pennsylvania, usa,6 days left
998,21900,dodge,caravan,2019,clean vehicle,11088,silver,pennsylvania, usa,6 days left
999,15800,dodge,caravan,2019,clean vehicle,29567,black,nevada, usa,2 days left
1000,33000,dodge,durango,2019,clean vehicle,15655,white,colorado, usa,16 hours left
1001,22700,dodge,challenger,2019,clean vehicle,26428,black,nevada, usa,2 days left
1002,21900,dodge,charger,2019,clean vehicle,29003,white,pennsylvania, usa,6 days left
1003,19300,dodge,charger,2019,clean vehicle,32229,red,pennsylvania, usa,6 days left
1004,30700,dodge,durango,2019,clean vehicle,26503,black,nevada, usa,2 days left
1005,19300,dodge,challenger,2019,clean vehicle,15446,black,pennsylvania, usa,6 days left
1006,13750,dodge,caravan,2014,clean vehicle,128556,white,california, usa,5 hours left
1007,16400,dodge,caravan,2019,clean vehicle,23369,silver,nevada, usa,2 days left
1008,19500,dodge,caravan,2019,clean vehicle,8767,black,pennsylvania, usa,6 days left
1009,15100,dodge,caravan,2019,clean vehicle,48319,white,nevada, usa,2 days left
1010,28500,dodge,durango,2019,clean vehicle,15275,black,pennsylvania, usa,6 days left
1011,15300,dodge,caravan,2019,clean vehicle,33826,white,nevada, usa,2 days left
1012,20300,dodge,challenger,2019,clean vehicle,16679,white,pennsylvania, usa,6 days left
1013,22000,dodge,charger,2019,clean vehicle,26184,gray,pennsylvania, usa,6 days left
1014,16700,dodge,journey,2019,clean vehicle,21203,gray,nevada, usa,2 days left
1015,19300,dodge,challenger,2019,clean vehicle,17870,black,pennsylvania, usa,6 days left
1016,34100,dodge,durango,2019,clean vehicle,17909,gray,michigan, usa,21 hours left
1017,14600,dodge,caravan,2019,clean vehicle,41126,silver,nevada, usa,2 days left
1018,18200,dodge,caravan,2019,clean vehicle,14098,red,pennsylvania, usa,6 days left
1019,33800,dodge,durango,2019,clean vehicle,15003,black,michigan, usa,21 hours left
1020,15900,dodge,journey,2019,clean vehicle,29105,black,nevada, usa,2 days left
1021,16500,dodge,caravan,2019,clean vehicle,34794,black,pennsylvania, usa,6 days left
1022,29600,dodge,durango,2019,clean vehicle,20034,silver,michigan, usa,21 hours left
1023,14100,dodge,caravan,2019,clean vehicle,46942,black,nevada, usa,2 days left
1024,18200,dodge,caravan,2019,clean vehicle,14753,white,pennsylvania, usa,6 days left
1025,18200,dodge,caravan,2019,clean vehicle,14359,black,pennsylvania, usa,6 days left
1026,24300,dodge,charger,2019,clean vehicle,34922,black,michigan, usa,21 hours left
1027,15400,dodge,journey,2019,clean vehicle,20944,white,nevada, usa,2 days left
1028,19000,dodge,journey,2019,clean vehicle,9877,white,pennsylvania, usa,6 days left
1029,19000,dodge,journey,2019,clean vehicle,8949,black,pennsylvania, usa,6 days left
1030,27800,dodge,challenger,2017,clean vehicle,13627,gray,georgia, usa,21 hours left
1031,18200,dodge,journey,2019,clean vehicle,18291,blue,pennsylvania, usa,6 days left
1032,15000,dodge,journey,2018,clean vehicle,38029,white,pennsylvania, usa,6 days left
1033,19200,dodge,caravan,2017,clean vehicle,32593,gray,michigan, usa,21 hours left
1034,15500,dodge,caravan,2018,clean vehicle,37352,red,pennsylvania, usa,6 days left
1035,24900,dodge,challenger,2017,clean vehicle,23030,green,michigan, usa,21 hours left
1036,15500,dodge,journey,2018,clean vehicle,30671,red,pennsylvania, usa,6 days left
1037,7600,dodge,door,2012,salvage insurance,79544,white,texas, usa,17 hours left
1038,18400,dodge,journey,2017,clean vehicle,15027,black,michigan, usa,21 hours left
1039,14700,dodge,caravan,2018,clean vehicle,29115,white,florida, usa,24 hours left
1040,3900,dodge,door,2015,clean vehicle,93604,white,florida, usa,2 days left
1041,5200,dodge,door,2015,clean vehicle,100203,black,florida, usa,2 days left
1042,17200,dodge,caravan,2019,clean vehicle,35401,silver,minnesota, usa,14 hours left
1043,18700,dodge,caravan,2019,clean vehicle,20279,red,minnesota, usa,14 hours left
1044,32000,dodge,durango,2019,clean vehicle,26090,red,minnesota, usa,14 hours left
1045,14500,dodge,door,2015,clean vehicle,107924,white,michigan, usa,21 hours left
1046,19400,dodge,caravan,2019,clean vehicle,14906,black,minnesota, usa,14 hours left
1047,17300,dodge,caravan,2019,clean vehicle,34407,black,minnesota, usa,14 hours left
1048,16700,dodge,journey,2019,clean vehicle,18049,orange,minnesota, usa,14 hours left
1049,19100,dodge,caravan,2019,clean vehicle,18132,white,minnesota, usa,14 hours left
1050,11100,dodge,door,2013,clean vehicle,109176,black,illinois, usa,21 hours left
1051,32000,dodge,durango,2019,clean vehicle,25456,black,minnesota, usa,14 hours left
1052,16900,dodge,caravan,2019,clean vehicle,38375,silver,minnesota, usa,14 hours left
1053,18000,dodge,charger,2017,clean vehicle,39792,blue,massachusetts, usa,6 days left
1054,17800,dodge,caravan,2019,clean vehicle,30403,white,minnesota, usa,14 hours left
1055,18000,dodge,caravan,2019,clean vehicle,28252,white,minnesota, usa,14 hours left
1056,17500,dodge,caravan,2019,clean vehicle,31904,white,minnesota, usa,14 hours left
1057,14500,dodge,caravan,2018,clean vehicle,24336,silver,nevada, usa,2 days left
1058,18500,dodge,caravan,2019,clean vehicle,23961,silver,minnesota, usa,14 hours left
1059,18600,dodge,caravan,2019,clean vehicle,22919,silver,minnesota, usa,14 hours left
1060,32000,dodge,durango,2019,clean vehicle,22863,red,minnesota, usa,14 hours left
1061,17000,dodge,caravan,2019,clean vehicle,38817,black,minnesota, usa,14 hours left
1062,16000,dodge,caravan,2019,clean vehicle,48854,white,minnesota, usa,14 hours left
1063,18000,dodge,caravan,2019,clean vehicle,27288,white,minnesota, usa,14 hours left
1064,15900,dodge,charger,2020,clean vehicle,5284,orange,pennsylvania, usa,2 days left
1065,6200,dodge,door,2016,clean vehicle,99988,silver,alabama, usa,21 hours left
1066,3700,dodge,door,2013,clean vehicle,84109,black,alabama, usa,21 hours left
1067,24000,dodge,door,2012,clean vehicle,88539,white,mississippi, usa,21 hours left
1068,20800,dodge,van,2013,clean vehicle,33739,gold,nevada, usa,2 days left
1069,18500,dodge,door,2012,clean vehicle,101017,white,mississippi, usa,21 hours left
1070,18300,dodge,challenger,2019,clean vehicle,13906,black,pennsylvania, usa,2 days left
1071,21000,dodge,charger,2019,clean vehicle,20601,gray,pennsylvania, usa,3 days left
1072,1300,dodge,van,2013,salvage insurance,135561,white,tennessee, usa,2 days left
1073,11900,dodge,charger,2019,clean vehicle,23421,gray,pennsylvania, usa,2 days left
1074,950,dodge,van,2012,salvage insurance,145174,white,maryland, usa,2 days left
1075,26800,dodge,durango,2019,clean vehicle,21309,gray,pennsylvania, usa,2 days left
1076,800,dodge,van,2012,salvage insurance,217576,orange,north carolina, usa,2 days left
1077,21000,dodge,caravan,2019,clean vehicle,10350,white,pennsylvania, usa,2 days left
1078,1900,dodge,door,2012,salvage insurance,157636,orange,georgia, usa,2 days left
1079,33500,dodge,durango,2019,clean vehicle,8605,white,pennsylvania, usa,3 days left
1080,900,dodge,door,2013,salvage insurance,139404,blue,connecticut, usa,2 days left
1081,21000,dodge,caravan,2019,clean vehicle,10170,gray,pennsylvania, usa,2 days left
1082,26800,dodge,durango,2019,clean vehicle,22272,silver,pennsylvania, usa,2 days left
1083,5700,dodge,van,2016,clean vehicle,101906,blue,texas, usa,2 days left
1084,18500,dodge,challenger,2019,clean vehicle,27019,green,pennsylvania, usa,2 days left
1085,33000,dodge,durango,2019,clean vehicle,10930,white,pennsylvania, usa,3 days left
1086,11000,dodge,caravan,2019,clean vehicle,73552,silver,texas, usa,2 days left
1087,15800,dodge,caravan,2019,clean vehicle,37107,blue,pennsylvania, usa,2 days left
1088,3600,dodge,door,2013,salvage insurance,124247,white,michigan, usa,2 days left
1089,16300,dodge,caravan,2019,clean vehicle,36993,white,pennsylvania, usa,2 days left
1090,2700,dodge,door,2015,clean vehicle,67133,white,texas, usa,2 days left
1091,12800,dodge,caravan,2019,clean vehicle,33580,no_color,pennsylvania, usa,2 days left
1092,9700,dodge,door,2015,clean vehicle,94140,black,texas, usa,2 days left
1093,18300,dodge,journey,2019,clean vehicle,10447,silver,pennsylvania, usa,2 days left
1094,16000,dodge,charger,2019,clean vehicle,10229,silver,illinois, usa,19 hours left
1095,21000,dodge,caravan,2019,clean vehicle,6269,gray,pennsylvania, usa,3 days left
1096,3700,dodge,door,2014,clean vehicle,98699,white,texas, usa,2 days left
1097,33000,dodge,durango,2019,clean vehicle,10631,gray,illinois, usa,2 days left
1098,14700,dodge,caravan,2019,clean vehicle,44381,silver,pennsylvania, usa,2 days left
1099,33000,dodge,durango,2019,clean vehicle,13960,silver,illinois, usa,2 days left
1100,15900,dodge,caravan,2019,clean vehicle,14051,white,pennsylvania, usa,2 days left
1101,33000,dodge,durango,2019,clean vehicle,20800,gray,illinois, usa,2 days left
1102,33000,dodge,durango,2019,clean vehicle,8873,gray,illinois, usa,2 days left
1103,32500,dodge,durango,2019,clean vehicle,15502,black,illinois, usa,2 days left
1104,33000,dodge,durango,2019,clean vehicle,9669,silver,illinois, usa,2 days left
1105,13000,dodge,caravan,2018,clean vehicle,50873,black,virginia, usa,8 days left
1106,33000,dodge,durango,2019,clean vehicle,14117,white,illinois, usa,2 days left
1107,16500,dodge,charger,2019,clean vehicle,46820,red,illinois, usa,19 hours left
1108,33000,dodge,durango,2019,clean vehicle,7247,gray,illinois, usa,2 days left
1109,34500,dodge,challenger,2017,clean vehicle,40991,red,north carolina, usa,Listing Expired
1110,33500,dodge,durango,2019,clean vehicle,9023,white,illinois, usa,2 days left
1111,48000,dodge,durango,2018,clean vehicle,8047,white,pennsylvania, usa,3 days left
1112,54500,dodge,durango,2019,clean vehicle,3966,red,illinois, usa,2 days left
1113,13200,dodge,caravan,2018,clean vehicle,41014,silver,pennsylvania, usa,3 days left
1114,31500,dodge,durango,2018,clean vehicle,20907,white,illinois, usa,2 days left
1115,17400,dodge,durango,2017,clean vehicle,89795,red,illinois, usa,2 days left
1116,26000,dodge,durango,2017,clean vehicle,57158,white,illinois, usa,2 days left
1117,1700,dodge,door,2013,salvage insurance,126718,orange,texas, usa,2 days left
1118,11000,dodge,door,2013,clean vehicle,83976,white,illinois, usa,2 days left
1119,21000,dodge,charger,2018,clean vehicle,12554,gray,texas, usa,10 days left
1120,5500,dodge,door,2015,clean vehicle,60707,gray,texas, usa,10 days left
1121,7500,dodge,door,2014,clean vehicle,40110,red,texas, usa,10 days left
1122,15800,dodge,caravan,2019,clean vehicle,28038,silver,michigan, usa,21 hours left
1123,16900,dodge,journey,2019,clean vehicle,26643,red,michigan, usa,21 hours left
1124,25000,dodge,durango,2019,clean vehicle,36127,white,michigan, usa,21 hours left
1125,18000,dodge,door,2019,salvage insurance,19983,black,massachusetts, usa,3 days left
1126,15600,dodge,caravan,2019,clean vehicle,29926,black,michigan, usa,21 hours left
1127,23800,dodge,durango,2019,clean vehicle,36750,white,north carolina, usa,2 days left
1128,16800,dodge,journey,2019,clean vehicle,27312,black,michigan, usa,21 hours left
1129,22700,dodge,durango,2019,clean vehicle,49575,white,north carolina, usa,2 days left
1130,23300,dodge,challenger,2019,clean vehicle,30279,red,north carolina, usa,2 days left
1131,23500,dodge,challenger,2019,clean vehicle,25825,white,north carolina, usa,2 days left
1132,25500,dodge,durango,2019,clean vehicle,32474,silver,north carolina, usa,2 days left
1133,21800,dodge,challenger,2019,clean vehicle,30585,white,north carolina, usa,2 days left
1134,22800,dodge,durango,2019,clean vehicle,36203,gray,north carolina, usa,2 days left
1135,18200,dodge,caravan,2019,clean vehicle,29602,red,michigan, usa,21 hours left
1136,23500,dodge,challenger,2019,clean vehicle,28689,red,north carolina, usa,2 days left
1137,25700,dodge,durango,2019,clean vehicle,31447,charcoal,north carolina, usa,2 days left
1138,15700,dodge,caravan,2019,clean vehicle,39148,white,north carolina, usa,2 days left
1139,17500,dodge,journey,2018,clean vehicle,33495,silver,michigan, usa,21 hours left
1140,15700,dodge,caravan,2019,clean vehicle,35274,white,north carolina, usa,2 days left
1141,16500,dodge,caravan,2018,clean vehicle,48745,white,indiana, usa,21 hours left
1142,16100,dodge,caravan,2019,clean vehicle,31297,red,north carolina, usa,2 days left
1143,15600,dodge,caravan,2019,clean vehicle,38745,charcoal,north carolina, usa,2 days left
1144,15400,dodge,caravan,2019,clean vehicle,37704,gray,north carolina, usa,2 days left
1145,28200,dodge,durango,2017,clean vehicle,27060,white,michigan, usa,21 hours left
1146,15300,dodge,caravan,2019,clean vehicle,40002,no_color,north carolina, usa,2 days left
1147,15900,dodge,caravan,2019,clean vehicle,34930,red,north carolina, usa,2 days left
1148,17700,dodge,door,2016,clean vehicle,22863,gray,indiana, usa,21 hours left
1149,15800,dodge,caravan,2019,clean vehicle,36876,white,north carolina, usa,2 days left
1150,15900,dodge,caravan,2019,clean vehicle,34264,charcoal,north carolina, usa,2 days left
1151,25300,dodge,charger,2019,clean vehicle,17515,red,new mexico, usa,21 hours left
1152,16300,dodge,caravan,2019,clean vehicle,27071,silver,north carolina, usa,2 days left
1153,29500,dodge,durango,2019,clean vehicle,14656,gray,new mexico, usa,21 hours left
1154,14500,dodge,caravan,2019,clean vehicle,35652,gray,north carolina, usa,2 days left
1155,15400,dodge,caravan,2019,clean vehicle,30055,no_color,north carolina, usa,2 days left
1156,15400,dodge,caravan,2019,clean vehicle,43088,charcoal,north carolina, usa,2 days left
1157,15100,dodge,caravan,2019,clean vehicle,33641,purple,north carolina, usa,2 days left
1158,15000,dodge,caravan,2019,clean vehicle,34797,black,north carolina, usa,2 days left
1159,15500,dodge,caravan,2019,clean vehicle,43943,gray,north carolina, usa,2 days left
1160,15000,dodge,caravan,2019,clean vehicle,35744,no_color,north carolina, usa,2 days left
1161,15200,dodge,caravan,2019,clean vehicle,31542,no_color,north carolina, usa,2 days left
1162,15700,dodge,caravan,2019,clean vehicle,26899,white,north carolina, usa,2 days left
